Y,X
0,quần không mặc được đáy quần dài mặc bị chật mông khá thất vọng
0,áo mới mà phần vải ở dây lưng đã nhão rồi thế này mặc 3 hôm là phần lưng dãn hết không ôm cơ thể ảnh mình chụp cũng thấy 1 phần vải nhão mua hàng shopee 2 năm nay lại chưa bao giờ đánh giá cho cửa hàng nào dưới 4 sao được giảm giá rồi mà vẫn không thấy sản phẩm xứng đáng với giá tiền
0,màu đen ra màu rất nhiều dễ bị loang ra các màu khác
0,dù sao giá cũng rẻ nên mình không đòi hỏi nhiều nhưng mà sao vải quần như bà già vậy
0,áo rách còn bé xấu
0,mong lần sau cửa hàng để ý hơn ạ
0,áo gửi hàng bị dơ
0,hàng như hình áo cổ đen lại đi may chỉ trắng mắc hết thẩm mĩ quần 3 sọc vải nóng mua 3 cái áo chỗ này cái nào cũng nóng
0,áo vải mỏng so với giá thì chưa hợp lý
0,hồng thì như tím ý nói chung không lung linh như
0,quần mua lần đầu 2c màu đen chất đẹp nên mua thêm 4 cái 4c sau quá tệ nhìn khác hẳn không ngờ mua mỗi lần 1khác như thế quá buồn cửa hàng
0,áo bị lỗi ạ mua 4 cái bị lỗi nghìn áo mua giùm chỉ thừa khá nhiều
0,không giống hình nha mọi người hơi thất vọng ạ
0,áo khá mỏng mọi người nên mua màu đen nha giá như vậy cũng không mong gì nhiều
0,sản phẩm thì khá mỏng hợp với túi tiền mình mặc thì vừa luôn nhưng mà muốn quần rộng chút thôi thì may ra vẫn vừa quần có nhiều chỉ thừa
0,tay áo bị dơ mấy bà ơi áo cũng không rộng lắm đâu nên mấy bạn mê rộng cân nhắc nhé
0,áo mới mua đây buồn dễ sợ may mà dịch không ra đường chớ không không biết dấu mặc đi đâu
0,cổ áo xấu không có logo ở tay hình in đểu mặc tí là bung
0,phải nói sao giờ mình thấy tất cả đều rất tốt cho đến khi nhìn màu áo có lẽ màu khác sẽ tốt hơn nhưng mà đen nó cứ nhạt như kiểu cũ ý màu không được đen ý kiểu thế thấy màu mà thất vọng vải dày đóng gói kỹ càng vì màu quá quá quá thất vọng
0,quần không nghĩ nó sẽ mỏng như vậy luôn á chời không hài lòng 1 chút nào
0,nhận hàng thất vọng thực sự ạ chất áo xấu hơn em tưởng tượng dễ bị nhão khi giặt ạ áo cũng ngắn hơn e tưởng tưởng nếu phối với áo thun bó thì đẹp nhưng nếu mặc riêng thì khá lộ
0,mỏng mau rách mua về nhiều chỉ thừa
0,vải tốt lên hình dáng không đẹp nhận quần thấy chỉ thừa như tháo lai ra may lại
0,sản phẩm đúng giá tiền thật mặc cổ áo chán cực
0,vãi mỏng để mặc ở nha ngắn thì được chứ mặc đi chơi nhìn không sang
0,vừa xấu vừa mỏng kích cỡ rất ẩu
0,cái mạc áo làm xấu luôn cái áo thà không có cái mạc áo còn hơn ảnh chụp này mình đã cắt chỉ gọn gàng nhưng nhìn vẫn không ok lắm chắc phải tháo chỉ bỏ luôn cái mạc áo
0,tay áo bị lỗi và vải cũng khá mỏng
0,quần và áo hơi mỏng mình nhận được thì quần đã bung hết chỉ rồi
0,áo tạm được đặt theo số đo nhưng khi nhận hàng mặc thử thì hơi rộng và không ôm được khít ngực
0,áo vải nóng lắm chắc phải sang thu mới mặc được ý
0,quần mua theo kích cỡ cửa hàng đưa mà mặc không vừa vải thì nghe mùi dầu còn thừa chỉ
0,vải hơi mỏng cái hình in bị rách ra hơi sầu
0,áo mới mua mà rách mọi nổ
0,mình không thể tin tưởng được cửa hàng này nữa nha quần ba sọc thì mỏng tèo tèo nhìn xuyên thấu được ống thì chìa ra lại còn thừa rất nhiều chỉ thật là thất vọng
0,cổ áo xấu tệ áo trắng mỏng lắm
0,cái màu đen vải dày hơn phần tay áo dài hơi bó lưng áo quá là tệ nó vảnh ra nhìn vô duyên
0,1 áo thì bị rách 1 lỗ 1 áo thì bị rách tay áo
0,quần không như mong đợi và so với giá
0,quần ống rộng quá nhưng mình đi sửa cũng được với lại quần hơi dài
0,vải dày dặn nhưng khóa kéo quá cứng kéo mà cứ sợ bị gãy mô tả là dáng váy bút chì nhưng phía dưới từ giữa đùi xuống đầu gối bị rộng nhìn từ phía sau sẽ bị lùng nhùng không đẹp nên có độ ôm hơn ở phần này
0,lúc đặt hàng chỉ có màu xám và xanh nhưng lại không lên màu xanh để biết xem diễn tả thấy xanh lá nên đặt màu xanh khi nhận hàng lại là xanh dương không thích lắm
0,áo trong đi kèm màu khác đặt màu hồng mà không giống ảnh gửi quần đùi mà đặt về không khác gì quần ngố không giống ảnh cửa hàng đăng xấu quắc
0,quần hình dáng hơi xấu
0,tôi đặt 2 cái 1 cái màu xanh cái còn lại màu xám cái màu xanh đóng gói thì tạm ổn còn màu xám thì không đóng gói chỉ bỏ ngoài hộp hơn thế nữa nha cái màu xám rất xấu chất lượng sản phẩm kém đóng gói sản phẩm kém
0,áo ghi là ống tay dài mà giao về là ống tay ngắn hơn nữa nha là vải mỏng nếu mà bán ống tay ngắn thì ghi cho rõ vải mỏng thì nỏ nói làm ghì rồi
0,vải mỏng dáng xấu nhìn mỏng xuyên qua luôn
0,áo vải nóng nha mọi người chất vải pha
0,đũng dài mình mua theo kích cỡ số mà mac rộng
0,tay áo bị lỗi
0,phần cánh tay hơi ngắn
0,không như mong đợi
0,quần chất vải hơi xấu và nóng quần không giống cửa hàng đăng và lúc mở hàng ra thì mùi quần quá hôi mình không chịu được
0,vải hơi mỏng chất lượng trung bình
0,mỏng nha nhiều chỉ thừa
0,màu sắc vàng chùa không phải vàng tươi chọn kích cỡ theo hướng dẫn không chuẩn bị rộng
0,cổ áo xấu nhăn nhún không như mẫu tay áo quá dài chất vải lại mỏng
0,quần không như trong ảnh đâu mọi người vừa ngắn vải thừa chỉ may lệch may ống cao ống thấp
0,quần ống rộng xấu vải trơn
0,tay áo chun xấu áo hơi mỏng nhưng với giá như vậy thì không đòi hỏi nhiều mình cao m68 mặc vẫn hơi ngắn
0,quần hình dáng nhỏ mình cao 1m57 nặng 50 kg mặc chật mông chật đùi và hơi ngắn
0,áo mỏng à mọi người nên mua màu đen nha
0,hơi bé chọn 36 rồi mà trong khi mình kích cỡ 34 ở các chỗ khác thế mà vẫn bé
0,lúc đặt tưởng áo trắng kiểu trắng bóc nhưng mà lúc mở hàng thì áo không phải kiểu trắng như vậy
0,xài chắc 1 hay 2 tuần là hỏng nên phải dùng nhẹ nhàng
0,phần chữ ở áo có chỗ bong ra lốm đốm nhìn không được đẹp
0,áo cực kỳ mỏng kiểu như yên thấu luôn mọi người ạ nhìn cái áo trầm cảm luôn vải trơn nha mặc mát kiểu mặc như không mặc đã vậy cổ áo không bẻ được
0,tay áo dài
0,chất quần mỏng chỉ thừa nhiều không giống với ảnh cạp chun không đúng
0,màu sắc với kiểu dáng giống hình ảnh phần mông cạp bó và chật vải dễ xù mặc 1 ngày chỉ đứng ngồi và đi bộ thì chỉ ở phần mông luôn và đũng quần rách tung ra luôn mặc mà thấy bất lực thật sự
0,áo kích thước l nhưng rất ngắn và nhỏ giơ tay lên là thấy hết có điều chất vải dày dặn nhưng vẫn khá thất vọng
0,tôi không hài lòng một chút nào quần vải không bị xù nhưng rất mỏng không co giãn mà mặc cứ kì kì tôi mặc có một buổi mà bị lỗi đường chỉ tại vải quá mỏng nên bị lỗi từng lỗ rõ rệt mua về chỉ mặc được 1 lần không mặc được lần 2
0,áo vải nóng may bị lỗi phần nách mang tiếng sản phẩm chính hãng mà kém hơn hàng chợ không có lần sau mua hàng
0,áo bị lỗi nhiều
0,tay áo dài quá
0,mẫu đẹp mà vải mỏng quá trời 2 mặt vải gộp lại mà vẫn lộ
0,áo này hơi bị cứng và nhỏ hơi so với kích cỡ thông thường
0,phần chữ thêu bị bung chỉ 1
0,áo gì mà trong suốt luôn bó tay
0,mình không thích chất vải khá cứng pha nhiều chất xấu nhất trong mấy áo thun mình mua ở gumac
0,chất vải dày hơi nóng không giống với hình cho lắm hơi bó vào chân
0,quần mùi hôi kinh khủng màu khác hình nhiều chỉ thừa áo ok 3
0,cái màu trắng thì ổn còn cái sadboiz đen vải vừa xấu vừa mỏng mặc lên không khác gì mặc áo xuyên thấu
0,chất quần mỏng lắm kích cỡ cũng không cẩn thận
0,chất lượng sản phẩm phù hợp với giá tiền vải dễ bị xù
0,áo tương đối tốt nhưng mình nghĩ không nên mua lắm đường chỉ không đẹp còn bị lỗi nhiều nhưng với giá thành này thì tốt hình dáng rộng mình 1m63 48 kg mặc rộng thoải mái nhưng áo hơi mỏng nhà mọi người chú ý
0,dáng xấu mỏng vải bèo nhèo
0,mỏng quá
0,phần cổ áo và cổ tay hơi mỏng nha
0,màu sắc với váy không như hình lắm
0,quần không thể nào xấu hơn được mặc áo sát đường may xấu tệ
0,áo rất ưng ý ạ nhưng váy thì hơi thất vọng vì trong hình là sắp xếp li còn ở ngoài thì không sắp xếp li mặc vào hơi quê ạ mong cửa hàng khắc phục
0,cổ bự áo bự lắm cửa hàng
0,tôi mới mua hai cái rẻ lâu giá là 70k các bạn ạ quá thất vọng treo đầu dê bán thịt chó
0,cái màu váy chán quá ạ cạp rộng thênh thang đáng ra cửa hàng đăng cái ảnh đúng màu lên thì không ai bảo rì tự nhiên đăng màu sáng giờ về màu tối xấu quá mới hôm trước e mua bộ này 90k bên cửa hàng kia màu giống hình váy không phải liền cúc tượng trưng mà nó có cúc chỉnh váy thật chất dày dặn đẹp từ áo đến váy
0,chất vải xấu
0,áo vải ok ạ lúc đầu không coi fb nên nghĩ nó sẽ như hình mà nhận được khá thất vọng
0,chất quần mỏng mặc vào nhìn xuyên cả vào bên trong
0,phần hình ảnh không giống với mẫu hình không rõ nét
0,quần ống rút mà chả rút được gì vải hơi mùi kinh tóm không nên mua
0,mỏng quá mỏng mình m60 mà quần ngắn quá à chú ý nha
0,mình không thích chất vải như này lắm
0,quần hình dáng rộng thùng thình không ôm hình dáng
0,tay áo hơi kì chút
0,áo này hơi cứng
0,áo cực mỏng nhìn thấy hết bên trong
0,cái mùi của hàng khi mở ra mọi người ngửi mà ói tại chỗ rất rất tệ ôi cái mùi tiền nào của đó thì mọi người chấp nhận nhưng cái mùi trừ video không tải vì kinh dị
0,áo cũng tạm nhiều chỉ thừa biểu tượng in mờ quá ạ nói chung giá vậy thì hơi chát so với áo đó
0,chất lượng sản phẩm quá kém áo thì bé lại còn mỏng tí mặc màu trắng cứ nhìn xuyên thấu á chất nóng nhưng mà với giá tiền này thì đúng là chỉ có như vậy thôi
0,áo giá cũng cao mà chán áo kích cỡ khá to cái áo có gọng mình mua thì dáng bị biến dạng chút mặc không ôm được vào cơ thể chắc không mua lại
0,màu sản phẩm không giống như hình ảnh cửa hàng đăng
0,quần chất vải mỏng không lên dáng mình đặt kích cỡ kích cỡ s mà còn rộng với dài hơn cả kích cỡ m bình thường mua ở cửa hàng khác vì nhờ người nhận hộ nên không mở ra kiểm tra trước
0,nhận hàng xong chẳng muốn nói gì luôn
0,không như mong đợi vải nhăn khuy quần đã được cắt kích cỡ không đúng lắm hơi thất vọng mặc dù đã mua nhiều lần
0,ảo mỏng chất vải không đẹp cho lắm và dáng áo cũng nhỏ nữa nha mấy bạn nhỏ con thì mặc vừa còn mình m57 muốn mặc rộng với dài một chút nhưng chỉ đến nửa mông luôn thôi bên trong có lót bông mỏng và thừa khá nhiều chỉ
0,chất vải xấu áo bên trong thì chật không mặc vừa nổi không đáng mua luôn
0,phần in hoa bị hôi lắm áo thì tạm được tiền rẻ thù chất lượng kém thế thôi
0,xấu dã man chất xấu về vứt luôn
0,hàng đúng xấu nhỏ ngắn
0,dáng xấu
0,áo bị lỗi nhiều vãi thì mỏng
0,áo này không đẹp vải xấu và nóng so với giá chưa giảm giá thì siêu đắt luôn giảm giá thì 59k thôi cũng tạm chấp nhận
0,cái này cũng 36 mà mang chật ních có đệm mút nhưng mang vào cũng không nâng mấy đâu
0,chất liệu trên nhãn là 80 cotton nhưng thực tế 10 mặc nóng
0,tôi nói thật chứ anh em mới mua về mở ra xem rất ok và giặt xong anh em sẽ thấy mực trên áo nha hết ra và như nào anh em cũng biết rồi đó còn tôi không bảo là anh em không nên mua vì đây là chỗ cửa hàng làm ăn nhưng anh em đừng mua áo trắng đó là kinh nhiệm của tôi với 30k 1 cái áo thì không nên xét về chất vải vì 30k làm gì vó chất đẹp
